movie_id,Movie_name,tags
309425,Do You Believe?,jongunn fantasy drama samantha dr.farell lacy christian
14156,Impact Point,hayleycloake thriller romance holden kellyreyes detectiveadams
43610,The Valley of Decision,taygarnett drama maryrafferty paulscott williamscott
360339,Eden,shyammadiraju thriller drama elena andreas arnie island airplane survival soccer crash team
31163,Chicken Tikka Masala,harmagesinghkalirai comedy romance foreign jimichopra c.p.chopra vanessa coming out arranged marriage gay relationship
297621,There's Always Woodstock,ritamerson romance comedy music catherinebrown noahbernstein leeann woman director
16205,Jack Brooks: Monster Slayer,jonknautz action comedy horror professorgordoncrowley jackbrooks counselorsilverstein camping vomit demon science
887,The Best Years of Our Lives,williamwyler drama history romance alstephenson millystephenson fredderry usa post traumatic stress  disorder war veteran world war ii rehabilitation bodily disabled person
9517,Bully,larryclark crime drama martypuccio aliwillis bobbykent florida striptease homosexuality independent film best friend falling in love group of friends
6007,Elling,petternæss comedy drama elling kjellbjarne frankåsli mentally disabled
364083,Mi America,robertfontaine drama crime roeramirez tomanderson detectivemackay new york state hate crime
8329,[REC],jaumebalagueró pacoplaza horror mystery ángelavidal manu conchitaizquierdo terror obsession camcorder firemen religion and supernatural reality tv bite cinematographer attempt to escape lodger live-reportage found footage
69640,Lies in Plain Sight,patriciacardoso drama mystery thriller sofiadelgado ethanmcallister rafaelreyes suicide family secrets blind woman director
371085,Sharkskin,
347548,Containment,neilmcenery-west thriller horror sciencefiction sally mark enid
322443,The Timber,anthonyo'brien adventure drama western wyatt  samuel
657,From Russia with Love,terenceyoung action thriller adventure jamesbond tatianaromanova alikerimbey venice london england terror england assassination spy assassin istanbul russia secret mission secret organization secret intelligence service kgb orient express zagreb gondola phantom villain duringcreditsstinger
28165,The Toxic Avenger Part II,lloydkaufman michaelherz comedy horror action thetoxicavenger/apocalypseinc.executive thetoxicavenger claire japan new jersey sequel superhero gore spoof cult film
11561,Sleeper,woodyallen comedy romance sciencefiction milesmonroe lunaschlosser ernowindt sex revolution future dystopia government control satire independent film robot tyranny cyrogenics anarchic comedy
270303,It Follows,davidrobertmitchell horror thriller jayheight paul greghannigan chase supernatural friends vision school young adult followed
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,woodyallen comedy victor/fabrizio/thefool/sperm dr.bernardo sammusgrave transsexuality perversity sperm orgasm sodomy sexology homosexuality aphrodisiac anarchic comedy
595,To Kill a Mockingbird,robertmulligan crime drama atticusfinch tomrobinson bobewell black people based on novel brother sister relationship becoming an adult isolation arbitrary law socially deprived family tree house wrong accusal farm worker intolerance exclusion court case defence right and justice court child
8810,Mad Max 2: The Road Warrior,georgemiller adventure action thriller sciencefiction maxrockatansky thegyrocaptain pappagallo explosive boomerang pilot chase post-apocalyptic dystopia deal survivor feral child australia community ex-cop truck sequel independent film oil wasteland gang rape violence dog desolate oil refinery disfigurement mask music box oil tanker wanderer ozploitation motorcycle gangs
12207,The Legend of Drunken Master,liuchia-liang action comedy wongfei-hung mrs.wong wongkei-ying father son relationship martial arts showdown fistfight friendship duel
226,Boys Don't Cry,kimberlypeirce crime drama brandonteena lanatisdel johnlotter rape sex identity small town love friends murder romance true transgender anger woman director nebraska small town murder transphobia gender identity
92182,Silent House,chriskentis lauralau horror mystery sarah john peter supernatural remake suspense beer bottle real time candelabra reference to facebook padlock woman director
582,The Lives of Others,florianhenckelvondonnersmarck drama thriller christa-mariasieland gerdwiesler georgdreyman germany berlin suicide berlin wall corruption german democratic republic stasi blackmail cold war soviet union nudity propaganda freedom of speech house search artists' life spying arts government interrogation surveillance minister for education heartbreak east germany communism mfs
72213,Courageous,alexkendrick drama adammitchell nathanhayes davidthomson father faith
990,The Hustler,robertrossen drama eddiefelson minnesotafats sarahpackard suicide gambling manager alcohol based on novel bar billard hustler sport party pool money game drunk player
55604,Boom Town,jackconway adventure drama romance bigjohnmcmasters squarejohnsand betsybartlett partnership oil oil tycoon wildcatter oil field
9662,The Triplets of Belleville,sylvainchomet adventure animation comedy drama lestriplettes(voice) lestriplettes(voice) voice france kidnapping boy biker tour de france mafia dog triplet band singer silent film old woman
20862,Smoke Signals,chriseyre drama comedy   
2771,American Splendor,sharispringerberman robertpulcini comedy drama harveypekar joycebrabner tobyradloff biography independent film v.a. hospital junk sale jellybean greeting card file clerk garage sale comic book art neurotic woman director
80,Before Sunset,richardlinklater drama romance jesse céline bookstoremanager paris journalist dialogue talking soulmates walking bookshop love of one's life author
55,Amores perros,alejandrogonzáleziñárritu drama thriller octavio susana valeria homeless person mexico city daughter secret love dogfight money dog nonlinear timeline multiple storylines new mexican cinema
11023,Thirteen,catherinehardwicke crime drama tracylouisefreeland eviezamora noel cheating dysfunctional family teen angst underage drinking domestic violence makeover drug overdose teacher student relationship street life movie theater razor blade tattoo shop peer pressure shoe store overachiever reference to jack black flunking out of school promiscuous mother glue sniffing woman director
33667,Gentleman's Agreement,eliakazan drama romance philipschuylergreen kathylacy davegoldman anti semitism soldier
39013,Winter's Bone,debragranik drama reedolly teardrop littlearthur father court bail drug trade girl aftercreditsstinger duringcreditsstinger woman director
11194,Touching the Void,kevinmacdonald documentary action adventure joesimpson simonyates himself wound mountaineer peru sport glacier climbing rescue snow cordillera huayhuash
43839,Alexander's Ragtime Band,henryking drama music romance alexander-rogergrant stellakirby charliedwyer dance ragtime concert tour
1382,Me and You and Everyone We Know,mirandajuly comedy drama christinejesperson richardswersey robbyswersey brother brother relationship playground independent film sex talk art gallery separation self mutilation shoe salesman chat session female artist meeting on the internet hope chest woman director
44639,Inside Job,charlesferguson documentary narrator himself himself corruption capitalism globalization bank banker fraud wall street finances global economy banking crisis money economics financial crisis stock market corporation
301351,We Are Your Friends,maxjoseph drama music romance cole sophie james dj
4816,Ghost Dog: The Way of the Samurai,jimjarmusch crime drama ghostdog sonnyvalerio louisevargo deportation hitman mission of murder book code telescope beating mafia park pigeon hagakure ice cream haitian cd player rouge arm sling racial slur
7873,Harsh Times,davidayer crime drama thriller action jimlutherdavis mikealonzo sylvia watching a movie playing pool vinegar
331190,Captive,jerryjameson crime drama thriller ashleysmith briannichols detectivejohnchestnut hostage based on true story murder independent film single mother drug drug addict recovering drug addict auto theft based on true events
15186,Full Frontal,stevensoderbergh comedy drama romance bill hitler lee independent film
17994,Witchboard,kevintenney horror brandonsinclair lindabrewster jimmorar ax possession psychic power ouija ouija board evil spirit
1378,Shortbus,johncameronmitchell romance drama comedy sofia james jamie gay new york free love swinger club transsexuality sex heterosexual suicide attempt eroticism group sex orgasm sex therapy video dominatrix homosexuality unsimulated sex
8885,Waltz with Bashir,arifolman drama animation war himself(voice) himself(voice) himself(voice) israel palestine middle east lebanon nightmare middle east conflict
48382,"The Book of Mormon Movie, Volume 1: The Journey",sam laban
12901,No End in Sight,charlesferguson documentary narrator(voice) geraldburke alifadhil white house occupying power independent film incompetence irak superpower warfare
250124,The Diary of a Teenage Girl,marielleheller drama romance minniegoetze charlotteworthington monroerutherford 1970s teenage girl older man younger woman relationship based on graphic novel teenage sexuality woman director
14284,In the Shadow of the Moon,davidsington documentary himself   nasa space mission rocket moon landing space astronaut apollo s
57120,Meek's Cutoff,kellyreichardt drama western emilytetherow stephenmeek solomantetherow gold oregon thirst tree settler family relationships native american salt lake city pioneer woman director
12228,Inside Deep Throat,fentonbailey randybarbato history documentary narrator(voice) himself himself(archivefootage) usa 1970s sexual revolution unsimulated sex
22617,Dinner Rush,bobgiraldi drama action thriller louiscropa garylieberman enricocoventie
55561,Clockwatchers,jillsprecher comedy drama irischapman margaretburre paula independent film woman director
42889,The Virginity Hit,huckbotko andrewgurland comedy matt zack jacob loss of virginity teenage boy teen comedy teenage sexuality found footage sex comedy virginity
10656,Subway,lucbesson action thriller héléna fred lefleuriste paris culture clash subway metropolis blackmail document criminal socialite punk band
24363,House of D,davidduchovny comedy drama pappass tomwarshaw tommy self-discovery friendship
13121,Teeth,mitchelllichtenstein comedy horror dawno'keefe brad dr.godfrey
24746,Six-String Samurai,lancemungia action adventure sciencefiction buddy thekid mother independent film
325140,Hum To Mohabbat Karega,
12109,It's All Gone Pete Tong,michaeldowse drama comedy music frankiewilde sonja jackstoddart disc jockey loss of family cocaine comeback recording studio british ibiza based on true story disabled
27023,Saint John of Las Vegas,huerhodes comedy john virgil ned independent film aftercreditsstinger
22913,24 7: Twenty Four Seven,shanemeadows comedy drama romance alandarcy tim tim'sdad(geoff) transporter sport friends nottingham
273899,Stonewall,rolandemmerich drama danny ray/ramona trevor stonewall riot
20653,Roadside Romeo,animation family foreign romeo laila charlieanna
67373,This Thing of Ours,dannyprovenzano drama action thriller  jimmy dannysantini heist mafia internet
171759,The Lost Medallion: The Adventures of Billy Stone,billmuir adventure family billystone allie faleaka
206296,The Last Five Years,richardlagravenese comedy drama music romance cathyhiatt jamiewellerstein alisemichaels wife musical marriage divorce
35219,The Missing Person,noahbuschel comedy drama mystery thriller johnrosow misscharley haroldfullmer detective independent film train alcoholic missing person
28260,Return of the Living Dead 3,brianyuzna comedy sciencefiction romance horror juliewalker curtreynolds col.johnreynolds gang zombie
7515,London,hunterrichards drama action romance syd london mallory new york celebration
13075,Sherrybaby,lauriecollyer drama sherryswanson dorothywashington desi independent film mother daughter relationship woman director
335866,Circle,aaronhann mariomiscione horror sciencefiction thewife thecollegeguy thetattooedman survival execution stranger no memory
13510,Eden Lake,jameswatkins horror thriller jenny steve abi beach wife husband relationship lake camping rottweiler sadism forest revenge survival fear violence couple gang violence teenage killer
215881,Plush,catherinehardwicke thriller hayley enzo carter woman director
18238,Lesbian Vampire Killers,philclaydon horror comedy fletch jimmy vicar female nudity horror dark comedy female homosexuality female vampire
22600,Gangster's Paradise: Jerusalema,ralphziman drama action crime foreign joshfreidlander inspectorblakkieswart luckykunene hearing gang of thieves organized crime
12612,Freeze Frame,johnsimpson thriller drama crime seanveil detectivelouisemeric forensicprofilersaulseger loss of family camcorder alibi suspect murder
50698,Grave Encounters,colinminihan stuartortiz thriller horror lance matt sasha camcorder reality insane asylum paranormal haunting psychiatric hospital ghost hunting paranormal investigation labyrinth mental asylum found footage
115210,Stitches,conormcmahon horror stitches tom kate slapstick teen angst slaughter dark comedy supernatural being killer clown revenge killing
34335,Nine Dead,chrisshadley crime drama horror thriller kelley shooter sully kidnapping murder suspense
11302,Bananas,woodyallen comedy fieldingmellish nancy generalemiliom.vargas revolution political activism loser
119458,Supercapitalist,simonyin thriller markpatterson connerlee donaldchang
20406,Rockaway,jeffcrook joshcrook action adventure drama trane juju ivan
3766,The Lady from Shanghai,orsonwelles crime drama mystery elsabannister michaelo'hara arthurbannister new york san francisco aquarium shanghai yacht romantic rivalry insurance fraud court blonde suspense classic noir film noir
18616,No Man's Land: The Rise of Reeker,davepayne horror thriller alex allison maya sheriff robber burned alive gore serial killer grim reaper desert held at gunpoint death taser hit by a car exploding gasoline station flashback
18808,Highway,jamescox action adventure drama pilotkelson cassie jackhayes road movie
95755,Small Apartments,jonasåkerlund comedy crime franklinfranklin simone mr.allspice
198062,Coffee Town,bradcopeland comedy will chad gino coffee shop slacker thirty something carefree
188652,The Ghastly Love of Johnny X,paulbunnell comedy fantasy music johnnyx mickeyo'flynn bliss
174311,All Is Bright,philmorrison comedy drama rene dennis olga christmas tree salesman french canadian
12602,The Torture Chamber of Dr. Sadism,haraldreinl mystery horror history rogermontelise countfredericregula baronesslilianvonbrabant snake cut-off arm pit revitalization descendant count surrealism
153795,Straight A's,jamescox comedy drama katherine scott william brother brother relationship drug addiction sister-in-law
17768,A Funny Thing Happened on the Way to the Forum,richardlester comedy music pseudolus marcuslycus erronius virgin ancient rome freedom sondheim slave based on stage musical slave owner
13516,Slacker Uprising,michaelmoore documentary michaelmoore himself himself presidential elections
98549,The Legend of Hell's Gate: An American Conspiracy,tannerbeard action adventure history western willedwards kidcalledkelly johnst.helens based on real events
312793,The Walking Deceased,scottdow sciencefiction comedy greenbay chicago sherifflincoln spoof zombie
309919,The Curse of Downers Grove,derickmartini thriller mystery horror drama chrissieswanson bobby diane self-defense car mechanic graduation high school shooting party murder curse blood teenager attempted rape aftercreditsstinger
299553,Shark Lake,jerrydugan thriller clintgray donbarnes meredithhernandez lake shark attack
21309,River's Edge,timhunter crime drama layne matt clarissa sex police friends murder
32235,Northfork,michaelpolish fantasy drama sciencefiction waltero'brien fatherharlan mrs.hadfield
329540,The Marine 4: Moving Target,williamkaufman thriller action jakecarter oliviatanis andrewvogel
26388,Buried,rodrigocortés drama thriller mystery paulconroy jabir(voice) danbrenner(voice) isolation coffin race against time buried alive survival terrorism danger cell phone desert psychological aftercreditsstinger captivity chases and races mind and soul confined
49020,Submarine,richardayoade drama comedy romance olivertate jilltate grahampurvis beach wales friendship bullying teenage girl loss of virginity
159037,The Square,jehanenoujaim documentary drama history himself   woman director
12838,One to Another,jean-marcbarr pascalarnold drama lucie pierre nicolas france musician investigation sadomasochism independent film relationship incest bisexual
157293,ABCD (Any Body Can Dance),remod'souza drama music vishnu gopi jehangirkhan underdog competition dance musical drama
14048,Man on Wire,jamesmarsh thriller documentary crime history himself himself himself judge juggler passion reality street artist jail independent film fame hiding tower
356987,Abandoned,johnlaing drama thriller jim john rick supervivencia
295886,Brotherly Love,jamalhill drama jackietaylor june sergio
38358,The Last Exorcism,danielstamm horror drama thriller nellsweetzer cottonmarcus iris exorcism fraud evil spirit human sacrifice mockumentary preacher satanic ritual found footage satanic cult
33511,Nowhere Boy,samtaylor-johnson drama johnlennon julialennon mimismith musician musical biography teenager dark past hit by a car new brighton england woman director 1950s aspiring musician
702,A Streetcar Named Desire,eliakazan drama blanchedubois stanleykowalski stellakowalski southern usa rape sister sister relationship loss of sense of reality brother-in-law violent husband new orleans middle aged woman brother-in-law sister-in-law relationship light bulb expectant father off screen rape
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"stanleykubrick drama comedy war groupcapt.lionelmandrake/presidentmerkinmuffley/dr.strangelove general""buck""turgidson brigadiergeneraljackd.ripper usa president general cold war strategic air command nuclear missile war room bomber pilot nuclear weapons ex nazi doomsday device absurdism"
542,The Crime of Padre Amaro,carloscarrera drama romance padreamaro amelia padrebenitodíaz heart attack drug traffic drug crime mexican province celibacy priest pregnancy catholicism new mexican cinema
84175,Beasts of the Southern Wild,benhzeitlin drama fantasy hushpuppy wink jeanbattiste refugee camp hurricane fantasy flooding global warming drama bayou crab storm celebration auroch tough love defrost levee prehistoric creature lost mother melting ice caps shrimp salt water explosives crawfish shrimping submerged grits african american child wild man
1705,Battle for the Planet of the Apes,j.leethompson action sciencefiction caesar lisa macdonald post-apocalyptic dystopia ape
62677,Songcatcher,"maggiegreenwald drama music professorlilypenleric,phd deanarthurpembroke professorwallacealdrich,phd musical independent film woman director"
50875,Higher Ground,verafarmiga drama thriller corinnewalker kathleenwalker annika baby wife husband relationship christian faith independent film evangelical christianity woman director
260778,Vaalu,vijaychandar comedy romance sharp priyamahalakshmi tyre teenage love
58492,The Greatest Movie Ever Sold,morganspurlock comedy documentary himself himself himself comedian comedy duringcreditsstinger
44562,Ed and His Dead Mother,jonathanwacks comedy mr.abner judgefearson edchilton chainsaw macabre uncle nephew relationship
37232,Travellers and Magicians,khyentsenorbu adventure drama foreign dondup sonam tashi illusion independent film bhutan story in story weaver storytelling
4929,Hang 'em High,tedpost western marshaljedcooper rachelwarren captainwilson prison judge marshal death penalty oklahoma widow cattle drive hanging law man lynching search party
36334,Deadline - U.S.A.,richardbrooks crime drama edhutcheson margaretgarrison norahutcheson
9783,Sublime,tonykrantz horror thriller georgegrieves p.j. dr.sharazi nurse psychology suspense blood hospital
386826,A Beginner's Guide to Snuff,mitchellaltieri thriller comedy horror dresdenwinters dominicwinters jennifer snuff
205126,Independence Daysaster,w.d.hogan action sciencefiction nick todd eliza ufo extraterrestrial spaceship alien
98557,Dysfunctional Friends,coreygrant comedy romance lisa ebony brett
104,Run Lola Run,tomtykwer action drama thriller lola manni lola'sfather berlin casino nun red hair running homeless person supermarket ambulance subway daughter money fate
10894,May,luckymckee drama horror thriller romance maydovecanady adamstubbs polly difficult childhood psychoterror murder loneliness artificial
246449,Against the Wild,"richardboddington adventure family susanwade zackwade hannahwade cave plane wreck salmon bears northern canada wolves alaskan malamute dove ""family-approved"""
32579,Under the Same Moon,patriciariggen drama rosario carlosreyes'carlitos' enrique independent film woman director
1688,Conquest of the Planet of the Apes,j.leethompson action sciencefiction caesar breck armando circus pet human being dystopia insurrection army ape
1999,In the Bedroom,toddfield drama thriller mattfowler ruthfowler frankfowler age difference fishing arbitrary law conductor ex husband single independent film
43947,I Spit on Your Grave,stevenr.monroe thriller crime horror jenniferhills stanley matthew rape fondling revenge writer strangulation female writer garden shears rape and revenge
24066,"Happy, Texas",markillsley comedy crime waynewaynewaynejr. sheriffchappydent harrysawyer small town texas con man fraud independent film mistaken identity in the closet fish out of water escaped convict stolen identity small town sheriff ruse beauty pageant confidence man small town thieves gender stereotypes gay couple
9709,My Summer of Love,pawełpawlikowski drama thriller romance mona tamsin phil england brother sister relationship becoming an adult northern england female friendship moped lesbian relationship homosexuality summer tomboy lgbt
191714,The Lunchbox,riteshbatra drama romance saajanfernandes ila shaikh
25312,Yes,sallypotter drama romance she he anthony woman director
34106,You Can't Take It With You,frankcapra comedy romance alicesycamore grandpamartinvanderhof tonykirby monopoly tycoon house love friends eccentric secretary free spirit rich snob stenographer
11426,From Here to Eternity,fredzinnemann war drama romance 1stsgt.miltonwarden pvt.roberte.lee'prew'prewitt karenholmes hawaii harassment pearl harbor bombing military life army base
13909,She Wore a Yellow Ribbon,johnford western capt.nathancuttingbrittles oliviadandridge lt.flintcohill captain fort retirement attack cavalry
206284,Grace Unplugged,"bradj.silverman drama music gracietrey johnnytrey frank""mossy""mostin christian"
27455,Foolish,davemeyers comedy drama miles'foolish'waise quentin'fiftydollah'waise desiree independent film sexual humor drug humor
66468,N-Secure,davidm.matthews drama crime thriller davidalanwashington robinjoyner tinasimpson
7973,Caramel,nadinelabaki drama comedy romance layale nisrine rima women hairdresser sister sister relationship new love unexpected happiness virgin beauty dressmaker cosmetics and hygiene strafzettel wedding police officer existence woman director
283686,Out of the Dark,lluísquílez thriller horror sarahharriman paulharriman jordan
15976,The Bubble,eytanfox drama romance noam ashraf lulu gay
592,The Conversation,francisfordcoppola crime drama mystery harrycaul stan mark san francisco paranoia audio tape wiretap shadowing
74084,Dil Jo Bhi Kahey...,romeshsharma romance shekharsinha sandhyas.sinha jais.sinha
1651,Mississippi Mermaid,françoistruffaut crime drama romance louismahé julieroussel/marionvergano camolli exotic island secret love of one's life plantation marriage mail order bride french noir
25428,I Love Your Work,adamgoldberg drama mystery jane samantha charlotte
298584,Cabin Fever,traviszariwny horror paul paul bert vacation remake woods burned alive murder gore marijuana blood teenager cabin in the woods disease dog flesh eating virus
10758,Waitress,adrienneshelly comedy jenna dr.pomatter oldjoe waitress unwillingly pregnant woman director
11690,Bloodsport,newtarnold action frankdux chongli senzotanaka martial arts biography sport sensei mixed martial arts hong kong
3083,Mr. Smith Goes to Washington,frankcapra comedy drama jeffersonsmith clarissasaunders sen.josephharrisonpaine corruption washington d.c. senate senator governor politician camp conservative usa politics political drama
9344,Kids,larryclark drama crime telly ruby jenny puberty first time
10707,The Squid and the Whale,noahbaumbach comedy drama bernardberkman joanberkman waltberkman childhood memory uniform independent film private tryst
15647,Kissing Jessica Stein,charlesherman-wurmfeld comedy jessicastein judystein grandmaesther jew based on play independent film gay relationship lesbian bisexual bisexual woman
308529,Kickboxer: Vengeance,johnstockwell action drama kurtsloane tongpo liu martial arts kickboxing martial arts tournament reboot thai boxing
4174,Spellbound,alfredhitchcock drama mystery thriller dr.constancepetersen johnballantine dr.alexanderbrulov amnesia insane asylum suspense
20156,Exotica,atomegoyan drama mystery francis christina eric secret nightclub pet shop independent film unhappiness
9464,Buffalo '66,vincentgallo romance comedy crime drama billybrown layla jimmybrown prison gambling compulsive gambling
49018,Insidious,jameswan horror thriller joshlambert renailambert daltonlambert medium evil spirit house warming aftercreditsstinger
13820,Repo Man,alexcox comedy crime sciencefiction thriller bud ottomaddox miller california cocaine future punk theory music police cult rocker ufo surrealism alien independent film conspiracy torture scientist violence killer cult film repossession
18079,Nine Queens,fabiánbielinsky crime drama thriller marcos juan valéria hotel con man stamp police partner money scam grifter convenience store swindle rare stamps
127918,The Gatekeepers,drormoreh documentary himself himself himself israel army intelligence agency shin bet
17113,The Ballad of Jack and Rose,rebeccamiller drama jackslavin roseslavin kathleen female nudity runaway commune egg independent film arson incest illness environmentalism diabetic face slap peeping tom scythe woman director
129139,The To Do List,maggiecarey comedy romance brandyklark cameronmitchell willymclean sex sexuality irony sarcasm naivety black humor swimming pool teenage girl sexual humor summer love interest summer vacation father daughter relationship attraction high school student teenage sexuality clumsiness lifeguard immaturity awkwardness list woman director public pool female sexuality virginity 1990s
507,Killing Zoe,rogeravary action crime drama thriller zed zoe eric paris prostitute robbery drug abuse aids bank jazz hostage night life kidnapping vault junkie bank robber heroin friendship murder independent film pistol violence drug bank robbery illegal prostitution hoodlum
4012,The Believer,henrybean drama dannybalint carlamoebius linamoebius bomb jewry world war ii jewish life jew synagogue anti semitism independent film bomb planting
14054,Snow Angels,davidgordongreen drama romance anniemarchand glennmarchand arthurparkinson suicide depression small town family relationships young love
323271,Unsullied,simeonrice thriller action horror noahevans reaganfarrow masonhicks
10972,Session 9,bradanderson horror mystery gordon phil mike schizophrenia lunatic asylum psychology relation coin tape recorder pot smoking cell phone walkie talkie security guard asbestos multiple personality tunnel lobotomy hazmat suit
13066,I Want Someone to Eat Cheese With,jeffgarlin comedy romance jamesaaron beth stellalewis independent film
66025,Mooz-lum,qasimbasir drama safiyah deanfrancis tariq independent film
11908,Hatchet,adamgreen comedy horror ben marybeth marcus new orleans alligator male friendship ax swampf serial killer
3082,Modern Times,charliechaplin drama comedy afactoryworker agamin cafeproprietor factory ambulance invention tramp great depression industrial revolution slapstick machine pardon guilty
39541,Stolen Summer,petejones drama family comedy joeo'malley margareto'malley rabbijacobsen
1961,My Name Is Bruce,brucecampbell comedy horror brucecampbell kellygraham wing parody parallel world
51820,The Salon,markbrown comedy ricky lashaunna brenda independent film
291362,Road Hard,adamcarolla kevinhench comedy brucemadsen sarah babydoll road trip stand-up comedy romantic comedy travel
30082,Forty Shades of Blue,irasachs drama romance laura alanjames michaeljames(asdarrenburrows) independent film
72913,Amigo,johnsayles drama history war col.hardacre zeke lt.compton ambush rebel rain village arrest friendship gun battle soldier american
23963,Pontypool,brucemcdonald horror mystery sciencefiction grantmazzy sydneybriar laurel-anndrummond disc jockey radio station winter survival zombie fear ontario canada radio broadcast talk radio zombie apocalypse trapped in building
29406,Trucker,jamesmottern drama dianeford runner jennybell california sex bar motel highway reunion cancer independent film violence anger divorcee drunk trucker americana traffic
361505,Me You and Five Bucks,romance comedy drama
104755,The Lords of Salem,robzombie horror thriller heidihawthrone francismatthias hermanwhiteysalvador witch coven salem massachusetts satanic
253306,Housebound,gerardjohnstone horror comedy thriller    haunted house father-in-law superstition house arrest basement mystery plot twist exploding head security guard garden shears dentures home detention
29595,Wal-Mart: The High Cost of Low Price,robertgreenwald documentary himself-president&ceoofwal-mart(archivefootage) himself-h&hhardwareowner himself-sonofdonhunter usa capitalism department store protest community middle class big business retail trade consumerism business economics corporation walmart
46729,Fetching Cody,davidray comedy drama fantasy romance sciencefiction art codywesson harvey independent film
294600,Last I Heard,davidrodriguez drama comedy joescoleri benrose bobbydibianco
137347,Closer to the Moon,naecaranfil comedy drama alicebercovich maxrosenthal virgil bank robbery
290370,Mutant World,davidwinning sciencefiction marcusking melissaking thepreacher winter mutant post-apocalyptic dystopia meteor politics of scarcity
426469,Growing Up Smith,franklotito comedy family drama smithbhatnagar amybrunner butchbrunner
356841,Checkmate,timothywoodwardjr. thriller action crime elohim dyson lu
301325,#Horror,tarasubkoff drama mystery horror thriller alex's12-stepfriend sam'smom alexcox
347755,Wind Walkers,russellfriedenberg action horror thriller seankotz sonnychilde jakekingston
408,Snow White and the Seven Dwarfs,davidhand fantasy animation family snowwhite(voice) queen(voice) prince(voice) poison witch becoming an adult sadness queen attempted murder dying and death appearance princess candlelight vigil snow white
44413,The Holy Girl,lucreciamartel drama foreign amalia helena dr.jano hotel teenage girl doctor woman director spanish movie
39209,Shalako,edwarddmytryk western moseszebulon'shalako'carlin countessirinalazaar sircharlesdaggett native american gunfighter hunting party
48463,Incident at Loch Ness,zakpenn adventure comedy horror himself heerself himself
394047,The Dog Lover,alexranarivelo drama saragold danielholloway lizholloway undercover dog animal welfare animal rights organization puppy mill animal rescues college intern
312791,GirlHouse,jonknautz trevormatthews horror thriller kylieatkins lizowens garypreston female nudity sex shower sauna nudity security camera house webcam website murder lesbian masked killer slasher undressing violence home invasion masked man internet chat sex scene internet porn security guard disfigured face porn actress skirt college student rubber mask
266034,The Blue Room,mathieuamalric drama crime thriller juliengahyde delphinegahyde estherdespierre murder suspense love affair police interrogation murder trial
280381,House at the End of the Drive,davidworth thriller horror david robert jennifer ghost story
100,"Lock, Stock and Two Smoking Barrels",guyritchie comedy crime tom soap eddie ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockney accent pot smoking hatchet antique cardsharp anger carjacking piano strip show high stakes
218500,The Ballad of Gregorio Cortez,robertm.young western boonechate sherifffrankfly boonechate
309,The Celebration,thomasvinterberg drama christianklingenfeldt faderenhelgeklingenfeldt michael suicide father son relationship child abuse sexual abuse depression parents kids relationship secret birthday twin sister hotelier country house daughter dogme 95 family reunion lecture child
27845,Trees Lounge,stevebuscemi comedy drama tommy debbie connie bar alcoholism independent film drinking
25784,Journey from the Fall,hamtran drama banoi(grandmother) long mai vietnam independent film
52790,The Basket,richcowan drama martinconlon bessieemery helmutbrink
100275,Eddie: The Sleepwalking Cannibal,borisrodriguez horror comedy lars eddie lesley cannibal sleepwalking art teacher
295914,Queen of the Mountains,sadyksher-niyaz drama action kurmanjandatka(18-25) alymbekdatka kurmanjandatka(50) biography
42033,Def-Con 4,pauldonovan digbycook sciencefiction j.j. vinny jordan post-apocalyptic dystopia canuxploitation
19187,The Hebrew Hammer,jonathankesselman action comedy mordechaijeffersoncarver estherbloomenbergensteinenthal damianclaus independent film
46415,Neal 'n' Nikki,"arjunsablok comedy romance gurneal""neal""ahluwalia nikita'nikki'bakshi(astanishamukerji) maninbar musical"
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,craigmoss comedy andy kim sarah duringcreditsstinger
27588,Forget Me Not,tyleroliver drama horror romance sandychanning elichanning hannah independent film
223,Rebecca,alfredhitchcock drama mystery 'maxim'dewinter mrs.dewinter(2nd) jackfavell monte carlo based on novel age difference secret obsession bride cornwall love suspense rural setting devotion housekeeper death estate costume party film noir second wife
9725,Friday the 13th Part 2,steveminer horror thriller ginnyfield paulholt alicehardy camping summer camp gore slasher b horror brisbane queensland
28580,The Lost Weekend,billywilder drama donbirnam helenst.james wickbirnam desperation weekend delirium addiction alcoholism writer alcoholic bats suicidal thoughts low self esteem film noir paranoid
23730,C.H.U.D.,douglascheek horror sciencefiction georgecooper a.j.'thereverend'shepherd captainbosch monster mutant shower police blood splatter toxic independent film gore decapitation blood zombie new york city cannibal police detective flamethrower bum sewer police investigation nuclear waste hobo
84197,Filly Brown,michaeld.olmos youssefdelara drama linda caeser driver
46256,The Lion of Judah,deryckbroom adventure animation comedy family judah(voice) slink(voice) boss(voice) palm sunday jerusalem judah bethlehem judah
19997,Niagara,henryhathaway crime drama thriller roseloomis georgeloomis pollycutler clock tower infidelity self-defense waterfall delirium murder morgue tour guide fear pursuit hitchcockian screaming unconsciousness film noir adultress
43266,How Green Was My Valley,johnford drama mr.gruffydd angharadmorgan huwmorgan wales rural setting coal mining
